city,latitude,longitude,elevation_m,month,is_monsoon,is_coastal,rainfall_24h_mm,rainfall_48h_mm,rainfall_72h_mm,max_hourly_rate_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,flood_occurred
Thiruvananthapuram,8.52,76.94,10,6,1,1,144.8,161.8,251.4,32.7,40.7,77.3,1005.7,12.0,1
Ahmedabad,23.02,72.57,53,6,1,1,144.2,287.0,391.1,15.5,17.8,84.1,996.8,6.0,1
Bhubaneswar,20.3,85.82,45,10,0,1,13.8,19.8,46.4,0.1,20.3,90.8,1016.1,2.1,0
Silchar,24.83,92.78,35,11,0,0,1.7,2.5,3.6,0.2,25.2,77.9,1006.0,18.7,0
Pune,18.52,73.86,560,2,0,0,6.6,7.4,13.4,1.1,25.7,44.4,1007.0,0.4,0
Visakhapatnam,17.69,83.22,45,6,1,1,102.1,140.6,164.0,24.4,37.1,75.4,1004.7,36.4,1
Guwahati,26.14,91.74,55,5,0,0,10.6,13.7,32.3,1.6,23.4,95.0,1015.5,0.4,0
Kochi,9.93,76.27,0,6,1,1,202.6,314.5,849.9,5.7,19.3,84.1,991.4,9.0,1
Silchar,24.83,92.78,35,12,0,0,0.5,0.6,0.7,0.0,25.4,32.2,1017.1,13.5,0
Imphal,24.82,93.95,786,3,0,0,21.5,30.2,41.6,2.2,17.6,95.0,1010.0,7.5,0
Thiruvananthapuram,8.52,76.94,10,10,0,1,1.0,2.1,2.1,0.1,27.4,65.2,1000.6,4.1,0
Raipur,21.25,81.63,298,6,1,0,33.3,92.0,97.9,0.6,28.2,85.5,1003.0,22.6,0
Chennai,13.08,80.27,6,8,1,1,42.6,48.8,49.2,7.5,23.8,81.1,1003.1,2.1,0
Chennai,13.08,80.27,6,2,0,1,15.2,24.1,31.5,2.9,31.8,89.6,1011.3,8.3,0
Chennai,13.08,80.27,6,2,0,1,13.5,20.0,42.5,2.1,24.0,65.7,1011.1,8.7,0
Lucknow,26.85,80.95,123,4,0,0,12.0,18.2,18.8,0.4,19.0,81.8,1006.8,1.3,0
Dibrugarh,27.47,94.91,108,2,0,0,20.5,23.3,28.6,1.9,26.9,44.8,1007.9,10.3,0
Ahmedabad,23.02,72.57,53,10,0,1,8.5,10.5,12.8,2.6,20.4,85.5,1012.3,4.2,0
Visakhapatnam,17.69,83.22,45,11,0,1,3.6,6.7,8.6,0.8,25.6,81.3,1005.6,10.4,0
Ahmedabad,23.02,72.57,53,11,0,1,5.6,10.7,11.2,1.1,21.7,50.3,1010.2,5.6,0
Lucknow,26.85,80.95,123,10,0,0,6.2,19.6,20.0,1.0,32.7,53.1,1009.9,8.7,0
Patna,25.61,85.14,53,1,0,0,4.3,8.3,10.3,0.5,18.7,48.2,1018.7,9.9,0
Jaipur,26.91,75.79,431,10,0,0,29.9,89.4,95.5,1.7,18.4,57.0,1008.5,3.6,0
Pune,18.52,73.86,560,6,1,0,21.3,61.1,68.6,0.1,22.7,89.5,1005.2,1.2,0
Bhubaneswar,20.3,85.82,45,7,1,1,2.8,4.8,6.8,0.5,32.8,82.7,1010.3,15.4,0
Dehradun,30.32,78.03,640,6,1,0,64.1,82.0,104.5,0.1,24.4,86.9,1005.2,5.9,0
Pune,18.52,73.86,560,1,0,0,2.0,2.2,2.8,0.0,20.1,38.5,1013.7,0.9,0
Guwahati,26.14,91.74,55,10,0,0,9.0,18.8,23.4,0.2,33.3,61.0,1010.8,0.3,0
Chennai,13.08,80.27,6,3,0,1,22.9,41.7,50.9,3.2,27.8,64.4,1014.6,4.8,0
Srinagar,34.08,74.8,1585,3,0,0,3.2,6.6,7.3,0.9,18.9,88.0,1010.8,3.4,0
Kochi,9.93,76.27,0,7,1,1,29.9,42.7,57.8,0.2,26.3,89.2,1001.0,3.8,0
Ahmedabad,23.02,72.57,53,11,0,1,7.5,12.5,20.9,4.1,26.8,54.7,1007.6,17.0,0
Visakhapatnam,17.69,83.22,45,5,0,1,3.2,9.9,10.4,0.6,26.6,72.9,1014.8,5.1,0
Shillong,25.57,91.88,1496,11,0,0,8.2,17.4,18.0,0.5,9.4,83.9,1020.1,30.6,0
Srinagar,34.08,74.8,1585,6,1,0,34.4,35.1,67.2,0.2,18.9,84.2,1013.1,0.6,0
Bhubaneswar,20.3,85.82,45,5,0,1,30.6,33.9,50.1,5.0,28.6,67.7,1018.1,2.2,0
Kolkata,22.57,88.36,11,11,0,1,0.6,0.7,0.7,0.0,24.1,67.6,1019.2,3.4,0
Lucknow,26.85,80.95,123,2,0,0,19.2,19.6,23.1,1.6,23.4,86.4,1013.6,16.3,0
Pune,18.52,73.86,560,9,1,0,155.6,351.7,429.7,14.4,30.7,92.0,1007.5,5.2,1
Kochi,9.93,76.27,0,7,1,1,148.6,268.7,333.1,32.6,31.8,93.0,1007.5,3.2,1
Imphal,24.82,93.95,786,3,0,0,3.2,8.5,8.7,0.4,22.9,69.4,1017.8,0.8,0
Pune,18.52,73.86,560,10,0,0,1.9,3.0,4.3,0.1,19.8,53.4,1010.4,7.7,0
Bengaluru,12.97,77.59,920,7,1,0,95.5,119.0,128.1,9.9,37.2,84.9,1004.0,3.4,1
Varanasi,25.32,83.01,81,7,1,0,1.9,3.9,4.2,0.4,25.2,84.4,1019.7,30.5,0
Bhubaneswar,20.3,85.82,45,10,0,1,10.8,24.0,26.1,1.4,21.2,79.8,1009.3,4.9,0
Mumbai,19.08,72.88,14,8,1,1,58.1,65.0,83.4,13.1,34.3,85.7,1013.0,18.4,0
Srinagar,34.08,74.8,1585,6,1,0,14.8,33.7,39.8,0.9,24.9,96.2,1005.8,1.9,0
Imphal,24.82,93.95,786,1,0,0,0.9,1.5,1.6,0.3,18.6,47.3,1008.1,4.6,0
Mumbai,19.08,72.88,14,9,1,1,290.7,446.2,513.0,0.9,32.5,77.9,1003.5,3.3,1
Ranchi,23.34,85.31,651,4,0,0,0.0,0.0,0.0,0.0,12.4,65.7,1014.8,4.6,0
Jaipur,26.91,75.79,431,10,0,0,0.9,1.7,2.3,0.0,25.7,62.2,1017.4,0.8,0
Visakhapatnam,17.69,83.22,45,3,0,1,31.3,82.2,99.4,1.0,23.7,71.5,1010.9,21.4,0
Dibrugarh,27.47,94.91,108,12,0,0,4.3,7.6,11.8,0.7,27.1,61.8,1012.0,8.0,0
Lucknow,26.85,80.95,123,2,0,0,21.4,22.5,25.4,2.1,19.9,43.2,1021.3,6.0,0
Kochi,9.93,76.27,0,4,0,1,15.8,17.3,19.8,1.0,27.9,95.0,1010.2,3.0,0
Bhubaneswar,20.3,85.82,45,9,1,1,13.8,14.2,16.1,0.1,29.0,83.3,1005.8,32.2,0
Visakhapatnam,17.69,83.22,45,11,0,1,12.6,13.8,17.4,1.0,21.6,50.5,1006.5,21.4,0
Thiruvananthapuram,8.52,76.94,10,12,0,1,11.3,18.1,22.1,3.5,22.3,66.4,1004.0,6.7,0
Mumbai,19.08,72.88,14,11,0,1,0.0,0.0,0.0,0.0,25.2,51.6,1021.3,7.4,0
Ranchi,23.34,85.31,651,6,1,0,128.3,152.3,172.9,10.3,21.6,74.3,998.1,1.0,1
Visakhapatnam,17.69,83.22,45,6,1,1,19.3,21.4,27.5,2.4,29.2,80.2,1005.4,11.6,0
Mumbai,19.08,72.88,14,4,0,1,5.9,6.4,6.4,1.0,24.1,55.6,1008.4,3.3,0
Varanasi,25.32,83.01,81,12,0,0,2.6,2.9,3.8,0.0,25.2,66.6,1011.0,18.7,0
Lucknow,26.85,80.95,123,8,1,0,49.7,93.6,115.2,1.5,36.3,89.3,1009.4,24.5,0
Srinagar,34.08,74.8,1585,9,1,0,12.6,14.8,20.8,1.1,20.6,93.9,998.0,4.8,0
Kochi,9.93,76.27,0,7,1,1,43.3,49.7,67.0,2.6,36.3,75.4,1008.1,8.3,0
Delhi,28.61,77.23,216,11,0,0,9.6,10.0,11.6,5.4,25.8,67.9,1018.8,14.8,0
Mumbai,19.08,72.88,14,10,0,1,4.6,5.2,11.2,0.7,22.9,56.7,1009.7,1.4,0
Varanasi,25.32,83.01,81,4,0,0,3.7,4.3,6.2,0.4,31.3,95.0,1013.2,2.2,0
Visakhapatnam,17.69,83.22,45,4,0,1,7.9,16.0,18.9,1.4,32.6,74.3,1014.4,0.8,0
Ahmedabad,23.02,72.57,53,12,0,1,16.1,24.8,34.5,1.4,33.7,69.4,1004.9,8.3,0
Ahmedabad,23.02,72.57,53,7,1,1,115.7,115.9,159.9,0.4,36.8,68.7,991.6,9.6,1
Dibrugarh,27.47,94.91,108,1,0,0,15.3,24.0,25.1,4.5,29.0,73.9,1008.4,12.6,0
Srinagar,34.08,74.8,1585,2,0,0,5.5,9.4,11.6,0.1,20.7,49.0,1022.7,8.5,0
Visakhapatnam,17.69,83.22,45,3,0,1,3.0,3.5,5.5,0.4,17.4,37.2,1009.3,30.0,0
Delhi,28.61,77.23,216,1,0,0,14.2,17.5,17.5,2.0,27.9,50.3,1009.9,3.6,0
Visakhapatnam,17.69,83.22,45,6,1,1,23.6,24.4,32.9,0.5,25.9,78.6,997.7,19.2,0
Bhubaneswar,20.3,85.82,45,1,0,1,2.6,5.9,7.5,0.2,24.6,68.4,1015.0,12.2,0
Dibrugarh,27.47,94.91,108,4,0,0,39.0,40.6,63.1,7.3,18.4,75.3,1017.1,5.4,0
Ahmedabad,23.02,72.57,53,10,0,1,8.7,11.3,14.1,0.2,19.7,25.5,1015.7,50.5,0
Pune,18.52,73.86,560,12,0,0,22.5,72.7,76.9,0.1,20.1,51.6,1008.6,0.7,0
Shillong,25.57,91.88,1496,6,1,0,28.3,74.5,83.2,4.2,20.7,72.5,1019.4,1.2,0
Guwahati,26.14,91.74,55,7,1,0,25.1,27.7,35.5,0.3,31.2,84.4,1002.6,23.4,0
Raipur,21.25,81.63,298,10,0,0,1.4,1.5,1.8,0.2,21.9,68.7,1006.3,33.9,0
Thiruvananthapuram,8.52,76.94,10,6,1,1,84.4,109.3,123.5,0.2,34.0,79.7,986.8,14.1,1
Raipur,21.25,81.63,298,6,1,0,43.8,48.0,83.5,2.0,35.9,84.6,1008.1,15.2,0
Hyderabad,17.39,78.49,542,6,1,0,139.4,217.0,253.4,47.5,23.3,59.8,1019.6,20.3,1
Pune,18.52,73.86,560,9,1,0,44.4,76.0,79.4,10.6,25.8,82.5,1019.1,0.6,0
Patna,25.61,85.14,53,4,0,0,11.0,15.3,18.9,1.2,30.5,71.2,1013.4,1.6,0
Delhi,28.61,77.23,216,1,0,0,11.8,13.7,18.4,1.5,23.0,70.2,1017.6,9.5,0
Imphal,24.82,93.95,786,9,1,0,18.4,19.9,26.3,0.2,38.0,86.6,991.5,0.6,0
Srinagar,34.08,74.8,1585,1,0,0,3.8,5.5,6.2,0.3,25.6,81.8,1007.6,9.8,0
Delhi,28.61,77.23,216,5,0,0,25.6,58.0,58.4,5.3,27.1,42.4,1013.7,18.2,0
Jaipur,26.91,75.79,431,1,0,0,8.0,14.2,25.3,0.8,25.8,46.4,1012.4,15.3,0
Thiruvananthapuram,8.52,76.94,10,5,0,1,2.9,3.7,4.9,0.1,21.8,71.5,1022.9,2.1,0
Bhubaneswar,20.3,85.82,45,1,0,1,11.9,24.9,32.0,0.6,20.6,58.5,1012.6,8.5,0
Silchar,24.83,92.78,35,12,0,0,13.1,19.9,25.1,0.8,24.6,64.6,1012.9,0.1,0
Kolkata,22.57,88.36,11,6,1,1,16.6,33.6,35.5,5.6,34.4,86.2,992.3,36.4,0
Varanasi,25.32,83.01,81,4,0,0,5.5,8.6,9.5,0.5,23.9,57.8,1006.7,0.8,0
Delhi,28.61,77.23,216,12,0,0,17.4,19.1,21.2,1.0,28.8,65.2,1006.2,1.3,0
Mumbai,19.08,72.88,14,1,0,1,8.4,9.5,17.5,0.1,23.6,52.4,1012.4,23.7,0
Raipur,21.25,81.63,298,4,0,0,18.9,31.8,37.7,3.9,27.8,66.7,1010.0,3.8,0
Raipur,21.25,81.63,298,11,0,0,0.8,1.1,1.6,0.1,24.7,38.6,1017.1,27.8,0
Shillong,25.57,91.88,1496,7,1,0,38.7,40.1,40.4,10.2,24.0,80.5,1001.7,53.3,0
Kochi,9.93,76.27,0,11,0,1,10.4,14.9,15.6,0.7,24.2,42.1,1012.4,2.0,0
Thiruvananthapuram,8.52,76.94,10,5,0,1,20.0,29.2,31.9,1.1,18.5,69.5,1015.0,3.3,0
Chennai,13.08,80.27,6,12,0,1,1.4,1.5,1.7,0.1,26.9,55.4,1020.0,2.3,0
Ahmedabad,23.02,72.57,53,1,0,1,4.8,6.3,7.1,0.4,27.6,61.4,1012.2,19.5,0
Shillong,25.57,91.88,1496,6,1,0,84.1,86.8,165.4,30.6,27.2,74.4,1007.9,2.5,1
Ahmedabad,23.02,72.57,53,12,0,1,44.1,53.6,65.3,2.9,31.8,53.4,1017.0,0.1,0
Guwahati,26.14,91.74,55,2,0,0,13.5,20.3,28.5,1.1,23.7,64.9,1014.6,0.9,0
Kolkata,22.57,88.36,11,10,0,1,2.0,2.1,2.8,0.1,21.9,79.4,1009.1,12.0,0
Shillong,25.57,91.88,1496,1,0,0,3.0,3.9,5.4,0.9,17.3,58.8,1017.7,7.5,0
Chennai,13.08,80.27,6,11,0,1,14.3,41.4,44.9,0.4,19.8,46.9,1009.3,3.7,0
Ahmedabad,23.02,72.57,53,1,0,1,0.6,0.6,0.8,0.1,22.6,70.4,1005.5,20.4,0
Bengaluru,12.97,77.59,920,12,0,0,9.8,17.2,18.2,0.2,27.3,45.4,1012.1,2.1,0
Hyderabad,17.39,78.49,542,10,0,0,23.2,34.5,36.8,0.7,11.2,39.4,1011.4,6.8,0
Ranchi,23.34,85.31,651,2,0,0,17.3,39.2,46.1,0.6,28.6,83.6,1019.9,20.5,0
Dibrugarh,27.47,94.91,108,8,1,0,50.5,74.5,132.2,1.1,25.5,75.9,1016.1,12.6,0
Shillong,25.57,91.88,1496,2,0,0,0.8,1.1,1.1,0.3,20.2,62.0,1003.5,2.2,0
Jaipur,26.91,75.79,431,4,0,0,5.7,11.3,12.8,0.8,23.6,34.9,1009.8,3.1,0
Lucknow,26.85,80.95,123,10,0,0,3.6,4.2,5.3,1.3,28.2,63.2,1009.2,4.0,0
Delhi,28.61,77.23,216,4,0,0,20.1,35.3,52.5,0.2,18.7,86.5,1019.8,19.2,0
Raipur,21.25,81.63,298,1,0,0,5.6,6.0,6.5,0.3,20.5,70.8,1013.9,17.1,0
Dibrugarh,27.47,94.91,108,9,1,0,120.3,148.6,166.5,15.7,29.4,76.1,1009.9,1.1,1
Hyderabad,17.39,78.49,542,10,0,0,4.4,4.6,6.6,0.8,27.3,52.7,1013.1,0.9,0
Srinagar,34.08,74.8,1585,10,0,0,9.0,11.0,12.9,1.0,9.0,31.6,1019.7,11.4,0
Mumbai,19.08,72.88,14,4,0,1,0.7,1.3,1.4,0.2,15.2,72.9,1011.5,9.3,0
Ranchi,23.34,85.31,651,7,1,0,87.3,95.7,97.4,11.2,27.2,71.0,987.5,6.2,1
Varanasi,25.32,83.01,81,7,1,0,42.1,82.7,93.1,0.8,25.4,80.0,992.6,10.7,0
Kochi,9.93,76.27,0,9,1,1,37.0,37.7,42.9,9.5,30.2,85.7,1009.2,15.6,0
Varanasi,25.32,83.01,81,7,1,0,77.5,157.6,189.8,5.0,38.6,89.5,1011.8,16.7,1
Hyderabad,17.39,78.49,542,10,0,0,3.9,4.4,6.1,2.3,25.0,62.0,1016.6,1.9,0
Srinagar,34.08,74.8,1585,5,0,0,7.0,7.3,9.1,0.3,20.5,55.2,1016.7,4.8,0
Ranchi,23.34,85.31,651,6,1,0,53.2,63.0,74.2,6.0,26.6,94.0,1012.0,15.7,0
Dibrugarh,27.47,94.91,108,10,0,0,2.2,6.3,10.8,0.7,23.2,51.5,1018.9,23.2,0
Shillong,25.57,91.88,1496,6,1,0,131.3,140.2,236.3,22.4,31.8,76.3,1020.0,1.2,1
Guwahati,26.14,91.74,55,1,0,0,2.2,4.3,4.7,0.4,32.9,74.8,1017.5,18.5,0
Hyderabad,17.39,78.49,542,2,0,0,2.8,3.4,4.2,1.0,21.0,25.1,1011.5,19.4,0
Mumbai,19.08,72.88,14,4,0,1,14.5,49.0,51.8,3.4,22.0,78.5,1010.8,4.3,0
Imphal,24.82,93.95,786,9,1,0,35.6,52.0,84.5,7.4,26.4,87.1,995.7,11.1,0
Varanasi,25.32,83.01,81,10,0,0,0.3,0.4,0.6,0.1,25.3,80.6,1012.1,8.2,0
Ahmedabad,23.02,72.57,53,2,0,1,35.5,40.1,53.5,7.4,31.6,67.1,1000.3,15.8,0
Pune,18.52,73.86,560,1,0,0,5.1,10.6,12.0,0.6,31.3,48.4,1011.4,3.1,0
Imphal,24.82,93.95,786,8,1,0,119.4,146.9,173.9,18.7,29.5,72.3,1001.0,10.5,1
Pune,18.52,73.86,560,7,1,0,72.2,250.3,274.6,2.0,32.3,77.1,1017.9,20.7,1
Guwahati,26.14,91.74,55,6,1,0,5.6,9.2,10.1,1.5,26.4,75.7,991.5,1.0,0
Mumbai,19.08,72.88,14,3,0,1,8.3,11.4,12.0,1.4,24.8,44.3,1012.1,12.0,0
Varanasi,25.32,83.01,81,3,0,0,10.4,16.5,35.7,2.2,24.1,74.5,1012.4,6.8,0
Ahmedabad,23.02,72.57,53,3,0,1,7.3,8.2,8.4,0.8,19.2,49.6,1017.6,11.4,0
Ranchi,23.34,85.31,651,7,1,0,4.9,8.2,11.7,1.2,26.5,74.5,1014.4,10.6,0
Bhubaneswar,20.3,85.82,45,9,1,1,91.4,140.3,189.7,4.4,31.3,76.7,998.3,4.3,1
Mumbai,19.08,72.88,14,12,0,1,1.6,2.0,2.0,0.0,29.8,72.6,1004.6,1.2,0
Varanasi,25.32,83.01,81,12,0,0,1.2,1.3,1.8,0.1,22.4,51.7,1010.6,11.6,0
Patna,25.61,85.14,53,10,0,0,5.2,13.9,15.6,1.0,25.7,52.6,1011.8,0.8,0
Hyderabad,17.39,78.49,542,2,0,0,1.6,3.1,3.8,0.2,20.2,87.1,1007.0,0.4,0
Bhubaneswar,20.3,85.82,45,10,0,1,29.5,40.9,63.8,3.0,23.9,54.1,1011.9,30.6,0
Raipur,21.25,81.63,298,9,1,0,22.8,37.5,38.1,9.0,30.7,92.0,1001.8,8.1,0
Ranchi,23.34,85.31,651,4,0,0,1.7,2.8,3.3,0.3,12.6,56.7,1018.1,3.6,0
Srinagar,34.08,74.8,1585,11,0,0,5.9,10.1,13.7,0.2,12.8,52.8,1009.9,7.3,0
Ahmedabad,23.02,72.57,53,2,0,1,1.0,1.4,1.6,0.1,27.0,76.2,1016.5,17.5,0
Bhubaneswar,20.3,85.82,45,2,0,1,4.7,6.5,9.6,0.9,30.6,93.3,1017.3,16.7,0
Silchar,24.83,92.78,35,11,0,0,30.7,71.2,89.4,10.0,25.7,46.3,1008.4,1.2,0
Bengaluru,12.97,77.59,920,9,1,0,6.2,7.7,8.2,2.2,19.7,75.7,1000.7,14.7,0
Dibrugarh,27.47,94.91,108,1,0,0,12.3,14.0,36.2,2.7,33.2,67.6,1013.8,8.4,0
Ahmedabad,23.02,72.57,53,4,0,1,2.2,2.8,4.1,0.2,21.0,60.6,1015.8,37.7,0
Visakhapatnam,17.69,83.22,45,12,0,1,0.4,0.7,0.8,0.0,19.8,47.0,1007.5,0.8,0
Imphal,24.82,93.95,786,8,1,0,2.7,3.8,7.5,1.0,25.7,91.5,990.6,14.2,0
Kochi,9.93,76.27,0,6,1,1,88.4,203.1,213.1,25.9,29.3,88.8,1015.1,1.2,1
Srinagar,34.08,74.8,1585,9,1,0,22.3,32.7,39.0,0.3,18.6,78.0,1006.5,5.0,0
Dehradun,30.32,78.03,640,11,0,0,3.0,5.0,8.0,0.1,21.9,49.9,1015.8,3.0,0
Bengaluru,12.97,77.59,920,2,0,0,1.5,1.6,2.8,0.0,23.8,89.0,1016.5,5.1,0
Delhi,28.61,77.23,216,10,0,0,1.2,1.3,1.5,0.2,19.2,67.0,1019.1,3.7,0
Jaipur,26.91,75.79,431,9,1,0,30.6,41.0,69.9,3.3,19.8,80.3,1012.4,7.5,0
Srinagar,34.08,74.8,1585,4,0,0,4.7,6.4,6.8,0.2,15.8,63.7,1021.2,17.1,0
Dehradun,30.32,78.03,640,4,0,0,9.8,36.6,37.1,0.2,23.7,75.0,1013.2,3.7,0
Guwahati,26.14,91.74,55,7,1,0,127.2,431.9,440.7,17.7,29.7,78.4,992.2,12.9,1
Dehradun,30.32,78.03,640,11,0,0,15.5,20.3,28.7,3.6,33.4,42.8,1012.0,14.9,0
Ahmedabad,23.02,72.57,53,11,0,1,9.7,9.7,9.9,4.7,23.3,64.6,1019.4,32.6,0
Varanasi,25.32,83.01,81,6,1,0,9.5,17.0,22.8,3.9,41.7,79.5,1007.8,3.3,0
Srinagar,34.08,74.8,1585,5,0,0,5.8,6.0,11.0,1.4,5.0,76.9,1012.0,3.6,0
Mumbai,19.08,72.88,14,3,0,1,1.2,3.2,3.9,0.2,23.5,85.5,1017.2,1.8,0
Bhubaneswar,20.3,85.82,45,4,0,1,13.7,15.0,17.2,0.3,21.0,61.5,1023.9,14.5,0
Jaipur,26.91,75.79,431,3,0,0,5.2,6.4,8.9,0.1,25.4,53.9,1009.0,1.6,0
Shillong,25.57,91.88,1496,8,1,0,59.9,66.1,72.6,3.4,25.9,76.0,1007.8,20.8,0
Silchar,24.83,92.78,35,12,0,0,14.9,18.5,23.7,2.3,24.6,49.3,1010.8,4.9,0
Varanasi,25.32,83.01,81,7,1,0,27.3,50.0,62.1,1.1,28.4,94.2,1018.3,10.6,0
Guwahati,26.14,91.74,55,11,0,0,29.7,50.8,51.3,2.5,18.5,31.8,1015.1,14.5,0
Hyderabad,17.39,78.49,542,7,1,0,194.9,237.3,342.9,30.5,29.5,85.3,1004.8,7.9,1
Pune,18.52,73.86,560,10,0,0,16.8,21.6,33.6,1.4,22.4,59.2,1020.1,1.2,0
Mumbai,19.08,72.88,14,6,1,1,78.2,104.9,135.2,0.3,24.4,75.8,1007.5,9.4,1
Kolkata,22.57,88.36,11,10,0,1,5.0,7.3,9.2,3.8,30.8,44.2,1013.4,2.9,0
Kochi,9.93,76.27,0,3,0,1,33.1,64.8,67.4,5.3,21.1,62.1,1014.7,1.4,0
Raipur,21.25,81.63,298,4,0,0,0.5,1.3,1.3,0.0,26.7,74.1,1008.6,11.7,0
Bengaluru,12.97,77.59,920,4,0,0,3.5,4.4,7.0,0.2,19.8,73.1,1008.7,3.9,0
Bhubaneswar,20.3,85.82,45,12,0,1,16.4,33.5,41.4,7.0,26.3,59.4,1015.5,0.2,0
Delhi,28.61,77.23,216,5,0,0,22.8,48.5,66.6,2.7,23.9,60.3,1005.4,17.6,0
Ranchi,23.34,85.31,651,6,1,0,117.3,145.4,196.4,77.8,29.3,82.6,983.4,0.4,1
Mumbai,19.08,72.88,14,2,0,1,3.5,4.0,4.4,0.1,33.8,65.4,1010.6,0.2,0
Visakhapatnam,17.69,83.22,45,1,0,1,3.6,3.7,4.0,0.2,27.8,68.8,1008.6,36.6,0
Lucknow,26.85,80.95,123,11,0,0,2.1,4.3,4.8,0.1,25.7,69.6,1015.9,17.4,0
Visakhapatnam,17.69,83.22,45,11,0,1,1.5,2.9,3.7,0.6,25.8,89.7,1006.0,14.1,0
Dehradun,30.32,78.03,640,2,0,0,2.8,2.9,3.0,0.1,23.4,72.9,1006.4,10.5,0
Ranchi,23.34,85.31,651,6,1,0,11.3,17.1,27.4,3.0,17.9,81.9,998.5,1.4,0
Jaipur,26.91,75.79,431,10,0,0,1.3,1.8,1.9,0.2,11.9,60.1,1015.5,2.5,0
Delhi,28.61,77.23,216,1,0,0,6.6,11.7,12.8,0.9,28.3,77.0,1007.9,0.1,0
Delhi,28.61,77.23,216,8,1,0,139.1,309.1,392.3,17.3,28.2,97.7,1009.8,3.9,1
Lucknow,26.85,80.95,123,5,0,0,11.6,15.2,30.9,1.9,27.6,52.3,1013.2,7.3,0
Lucknow,26.85,80.95,123,1,0,0,1.8,2.0,3.1,0.2,20.0,27.4,1018.8,7.6,0
Dehradun,30.32,78.03,640,2,0,0,10.5,25.4,27.2,0.3,18.7,67.0,1006.1,2.3,0
Ranchi,23.34,85.31,651,9,1,0,14.7,32.8,37.0,1.6,34.1,76.6,1001.9,4.5,0
Bhubaneswar,20.3,85.82,45,7,1,1,66.3,93.4,96.5,1.0,26.9,94.1,1002.6,6.8,1
Ranchi,23.34,85.31,651,1,0,0,79.2,111.3,125.2,16.6,22.8,80.5,1018.1,4.9,0
Ahmedabad,23.02,72.57,53,7,1,1,58.2,82.0,82.7,7.0,33.5,92.4,996.7,8.3,0
Ahmedabad,23.02,72.57,53,2,0,1,2.2,5.3,5.3,0.2,21.5,71.9,1017.7,6.3,0
Kochi,9.93,76.27,0,12,0,1,25.3,41.0,42.8,0.9,18.2,68.1,1007.2,10.6,0
Ranchi,23.34,85.31,651,2,0,0,20.5,26.6,42.2,2.6,23.7,79.4,1011.5,1.7,0
Kochi,9.93,76.27,0,5,0,1,0.2,0.3,0.4,0.0,30.7,62.8,1005.7,5.3,0
Ranchi,23.34,85.31,651,8,1,0,117.1,140.3,175.0,6.3,21.1,98.6,1003.0,4.2,1
Bengaluru,12.97,77.59,920,2,0,0,29.3,30.9,31.2,9.4,23.4,59.2,1007.7,16.0,0
Ahmedabad,23.02,72.57,53,5,0,1,4.4,5.0,5.1,0.0,23.1,53.1,1019.2,15.5,0
Bengaluru,12.97,77.59,920,7,1,0,3.5,4.2,10.1,0.0,23.1,93.6,1013.4,2.3,0
Visakhapatnam,17.69,83.22,45,5,0,1,23.7,84.7,84.8,2.1,16.2,58.7,1012.5,13.1,0
Thiruvananthapuram,8.52,76.94,10,11,0,1,5.6,7.8,7.9,0.9,18.7,71.2,1019.4,35.5,0
Patna,25.61,85.14,53,3,0,0,2.0,2.2,2.4,0.1,16.3,85.5,1025.0,1.3,0
Dehradun,30.32,78.03,640,2,0,0,0.4,0.5,0.5,0.0,23.1,84.4,1015.3,5.6,0
Hyderabad,17.39,78.49,542,6,1,0,183.5,218.6,297.4,10.4,32.5,83.7,1020.0,0.8,1
Visakhapatnam,17.69,83.22,45,1,0,1,6.4,8.6,11.9,0.9,13.2,67.5,1012.4,30.3,0
Shillong,25.57,91.88,1496,6,1,0,122.4,125.1,203.6,2.3,24.5,87.3,1009.2,2.5,1
Guwahati,26.14,91.74,55,8,1,0,60.6,154.3,158.6,6.9,27.1,84.4,996.9,2.7,0
Chennai,13.08,80.27,6,6,1,1,237.6,306.6,380.3,14.2,27.2,82.1,1020.0,3.9,1
Kochi,9.93,76.27,0,8,1,1,113.3,293.4,320.1,57.9,24.9,84.8,1012.4,12.2,1
Dehradun,30.32,78.03,640,5,0,0,26.8,41.5,44.8,1.6,25.2,95.0,1023.1,8.2,0
Bhubaneswar,20.3,85.82,45,12,0,1,1.3,3.0,3.1,0.4,33.9,51.0,1008.6,1.4,0
Srinagar,34.08,74.8,1585,7,1,0,172.7,195.5,205.0,5.7,18.8,74.7,994.7,6.5,1
Lucknow,26.85,80.95,123,7,1,0,7.3,11.8,20.5,0.0,32.7,87.7,998.6,2.4,0
Ranchi,23.34,85.31,651,11,0,0,4.1,7.2,8.5,0.9,24.1,50.0,1013.2,53.1,0
Raipur,21.25,81.63,298,8,1,0,73.7,83.0,116.3,11.5,28.6,84.4,1013.4,2.5,1
Ranchi,23.34,85.31,651,5,0,0,34.3,50.4,53.0,0.1,26.1,52.1,1008.1,0.4,0
Varanasi,25.32,83.01,81,12,0,0,13.4,13.7,21.0,1.7,24.8,68.9,1012.5,1.1,0
Jaipur,26.91,75.79,431,8,1,0,18.6,21.2,57.1,3.3,27.9,73.5,1006.1,5.5,0
